id	ACTA2	AREG	ASCC2	BEST1	BRCA1	CREBBP	DDX5	EP300	ESR1	FAM96A	FHL2	GNL3	HIPK2	HSF1	IGSF9	JUN	MSH6	NCOA6	PARP1	PAWR	PCNA	PML	PPP2R5A	RPA1	SMAD3	SMARCA4	NCOA6IP	TP53	TP73L	WRN	WT1	WTAP
3839T	5.37365760656847424314719319227152	6.24986985724961563448687229538336	5.35913844846226705698200021288358	5.94355568498814168520993916899897	6.08835411543393068001250867382623	5.73468647870870285032651736401021	5.34939748024911576607109964243136	5.46430428035837234546079343999736	5.89441229690556411924262647517025	5.50563523045477332118480262579396	6.05503615023306984710416145389900	5.54360818659038567801644603605382	5.55156677253089103629690725938417	5.82631662057525900877408275846392	5.77648962051326009259355487301946	5.39111605083767564394747751066461	5.38688542402607062342667632037774	5.38688542402607062342667632037774	5.35445039740992623222837210050784	5.43001524425375770022128563141450	5.82127857554513372662086112541147	6.13486410413204996672220659093000	5.39522461365062877547416064771824	5.41897192471188926532477125874721	5.43367857177662827439235115889460	5.39522461365062877547416064771824	5.37365760656847424314719319227152	5.65135541469915825274483722751029	5.88098519860401491854418054572307	5.40316033437812581752268670243211	6.31157894284416620678257459076121	5.82441126590818480934785839053802
3849T	5.17953573192918348411240003770217	6.23330330362550366629648124217056	5.14339750055432354258755367482081	5.49733548721395948177814716473222	5.50441559499639687658145703608170	5.45071995566372802244359263568185	5.08349081565951355088373020407744	5.29922413984178763968202474643476	5.68055756619000451479450930492021	5.22502766160545384366287180455402	5.64263453434487161075594485737383	5.32884587668920151060092393890955	5.22941026651775153766266157617792	5.55156677253089103629690725938417	5.39907058028482644829182390822098	5.19381352576276711374703154433519	5.14339750055432354258755367482081	5.23856829918636446308255472104065	5.08349081565951355088373020407744	5.32876144156247111283164485939778	5.47817431655466791085018485318869	5.85432979804914310761887463741004	5.20695221704420330155471674515866	5.29387942934999955468811094760895	5.26459310182955508850000114762224	5.27990507898406136177982261870056	5.32316575687044490905464044772089	5.44778084239544302391777819138952	5.72148422066303918853691357071511	5.08349081565951355088373020407744	5.72789177191306286829330929322168	5.54514856223927399270223759231158
3872T	6.54446915768028691928748230566271	6.34990095136088328331425145734102	6.25600313407746533300723967840895	6.06324190478643032520267297513783	6.24775332308627895372410421259701	6.04645533310933380732876685215160	6.22774627341277486891613079933450	6.09745826064093687790546027827077	6.17136637509368224385752910166048	6.25919713234646657440407579997554	6.09511652703421802357297565322369	6.56644081681973279529529463616200	5.91825121400909193170036814990453	6.62452893010923027361513959476724	5.79433814068572416999813867732882	6.35757329300979101560642448021099	6.17932214198884732780925332917832	6.04359757555966581321627018041909	6.05236263553113484903178687090985	6.23330330362550366629648124217056	6.94846493864344960655898830736987	6.82731847746639441965044170501642	5.96585514810210337799389890278690	6.10175245827680790000613342272118	6.23330330362550366629648124217056	6.24713096388924782331741880625486	6.64625483919945025945708039216697	6.01565166284774477389873936772346	5.92554636965969994122360731125809	6.18280053530568007857937118387781	6.51008548381691021234018990071490	6.56956872788174717214815245824866
3886T	5.64571203266694965350325219333172	5.73197661429399385468741456861608	5.43367857177662827439235115889460	5.88433709878510136093154869740829	5.83202767196827132067937782267109	5.71504299259333947702543810009956	5.58910249977883921701504732482135	5.70595136911595268713881523581222	5.71802427281558234284375430434011	5.73751042102930064459087589057162	5.81452540737890188893288723193109	5.60212894592518750869203358888626	5.55941257904971397607596372836269	5.47382132292186973643310921033844	5.80590763695280287493005744181573	5.44778084239544302391777819138952	5.70256640251892843451742010074668	5.58466491417930566143468240625225	5.50311049270500785013382483157329	5.89775883121211386139748356072232	5.92794342368346161009640127304010	5.85309521265542631596190403797664	5.50609982599133385150480535230599	5.64743554413086989995917974738404	5.61084767809274698180388440960087	5.42658010008151769909545691916719	5.50609982599133385150480535230599	6.28618032447058450173926757997833	5.54173908156735706143081188201904	5.53921620751092014245386963011697	6.02703179631322782938696036580950	5.80091149258205351912920377799310
3892T	5.45422295112973998243433015886694	6.43465958298011120319870315142907	6.15958256709655582739060264430009	5.76835320286225261554591270396486	6.49478027049749506716125324601308	5.88551074581934940965766145382077	5.73522266784652234861141550936736	5.83945677304477239744073813199066	5.80249594429885284796455380273983	6.15423141549560881458091898821294	5.98988505079242550266371836187318	6.27417233217954173341013301978819	5.61708921104902891840993106598035	6.57919282235020030924488310120068	5.75358982901581583746519754640758	5.93635879467248006591262310394086	5.78455188002860953844219693564810	5.92554636965969994122360731125809	6.07498167489042284472589017241262	6.04147254736093763938242773292586	5.87629133995971830728421991807409	6.31760527520607428897392310318537	6.35757329300979101560642448021099	5.97740644693276479415544599760324	5.78455188002860953844219693564810	6.00128455364864166199367900844663	6.40430164683786795620790144312195	6.08258849066394269300417363410816	5.76994122480702653632533838390373	6.07284389924633849489055137382820	6.00735558189006013662947225384414	6.02667250020818556777157937176526
3896T	5.28668379844253877308801747858524	6.25286540923358380439367465442047	5.21830380624773759734580380609259	5.55156677253089103629690725938417	5.67439448021067249783300212584436	5.56446329096590197593741322634742	5.23856829918636446308255472104065	5.33938612857805861011684100958519	5.73197661429399385468741456861608	5.29913050653430062197912775445729	5.74364761985449234771294868551195	5.45966612909323600888455985113978	5.30543068575599896519179310416803	5.60032090356428025046398033737205	5.56863381179872440895906038349494	5.20695221704420330155471674515866	5.28668379844253877308801747858524	5.27240210810181064715607135440223	5.16337152476836980241614583064802	5.32316575687044490905464044772089	5.49342561732369105698126077186316	5.82775019415465944661036701290868	5.23856829918636446308255472104065	5.29610727475603759728528530104086	5.31727946360184589025266177486628	5.19381352576276711374703154433519	5.34460909411051243722567960503511	5.48028774478319746776833198964596	5.79433814068572416999813867732882	5.33406264315947087339964127750136	5.85306131526616191251832788111642	5.64617860236819613106717952177860
3903T	5.75677432812785294657942358753644	6.47512315537611193860811908962205	6.51692537188381582069496289477684	6.07747566602601807517203269526362	6.25476758349217298871280945604667	6.13388873340335649686494434718043	6.15167721044154802712000673636794	6.06544457090517852293487521819770	6.50062632541295926102975499816239	6.27222854736178270229629561072215	5.98958951595489885733059054473415	6.34720748495424658131014439277351	5.92554636965969994122360731125809	6.17932214198884732780925332917832	5.89118074331594243631116114556789	5.85802104179616556223209045128897	6.69447907896246885428581663290970	6.05010940868211033460966064012609	6.25908036602903106171424951753579	6.15958256709655582739060264430009	6.76022820465810969636777372215874	6.39509381207175220396266013267450	5.77169836454157714200619011535309	6.58131274792372344961677299579605	5.76358871337237399501418622094207	5.84981215720043490335910973954014	6.52222715948004427843898156424984	5.80590763695280287493005744181573	6.28965411702540322380627912934870	5.82333386340402192615783860674128	6.25614257920574701188343169633299	6.29173366459077509915687187458389
3907T	6.67764636003176370593337196623906	6.48033589769605899988391684019007	6.06544457090517852293487521819770	6.43465958298011120319870315142907	6.20015623131944515478153334697708	6.03879108375742390535378945060074	6.19129259384592511850087248603813	5.96585514810210337799389890278690	6.91527588948808524804690023302101	6.20728103512470941183210015879013	6.36319932023554457600766909308732	6.39601246193286687713452920434065	5.87945606630394657088345411466435	6.13259473230660479003972795908339	6.03898020653590172912572597851977	5.80775186620520589286797985550947	6.25908036602903106171424951753579	5.94708423971868338497870354331098	6.02574951886838405812341079581529	5.90284080218118578642361171660013	6.39073495988640605247610437800176	6.32194132186872348455608516815118	5.98710071533732790527437828131951	6.12005409101693853557435431866907	5.73197661429399385468741456861608	6.00940159480685576198766284505837	6.52696270504624465047527337446809	6.08000267438175256984322913922369	6.40866465342782110070629641995765	6.48497913581568408147859372547828	6.27271365585187723468152398709208	6.33468108465204959856009736540727
3912T	6.11492812586145895181743981083855	6.38930643550110488604332203976810	5.99102268361676237873325590044260	6.06544457090517852293487521819770	6.15456504767190004656640667235479	6.12789662883134589321798557648435	6.01161460617985454746303730644286	5.93823191332346933535291100270115	6.27600749570058802362382266437635	5.94294915748153762535821442725137	6.44921285135854294168211708893068	6.07647732305022714172082487493753	6.01376148749683636651752749457955	6.33870447582265938990531140007079	6.02574951886838405812341079581529	5.95847058822198505367850884795189	6.02167759581147876701834320556372	6.30365491776794151235208119032905	5.91149122027644757793041208060458	6.40866465342782110070629641995765	6.21789952915564203550502497819252	6.28568639773761805855656348285265	6.11726283425900607682024201494642	5.94307362523096394113508722512051	6.64625483919945025945708039216697	5.84131349353805973123598960228264	6.63146840338041254625522924470715	6.03898020653590172912572597851977	5.90284080218118578642361171660013	6.38492358869911491581206064438447	6.56415102626764834781170065980405	6.30866130723794515944291561027057
3960T	5.46727426274696348684756230795756	6.52222715948004427843898156424984	5.41531147261012169025207185768522	5.96792457903710893418747218674980	6.03692819734758767680204982752912	5.70044011419185103761719801696017	5.43001524425375770022128563141450	5.54173908156735706143081188201904	6.13517427406487669827583886217326	5.54888406266947420419910486089066	6.18608599551979576602889210334979	5.66382553150724277202243683859706	5.61511727432095497647424053866416	5.83787791558413715620190487243235	6.02006676697232911976698233047500	5.40316033437812581752268670243211	5.46727426274696348684756230795756	5.44067552210692362280042289057747	5.43367857177662827439235115889460	5.51154172819200027788610896095634	5.88222762368198459626000840216875	6.27270398658185523999009092221968	5.40316033437812581752268670243211	5.46001163871245509540131024550647	5.53657422836009516231570160016418	5.41531147261012169025207185768522	5.46727426274696348684756230795756	5.76994122480702653632533838390373	7.19308373706345882681034709094092	5.44427182185702118744075050926767	6.42576176808920607186337292660028	5.95521407618283671325798422913067
3972T	5.41531147261012169025207185768522	6.08000267438175256984322913922369	5.33938612857805861011684100958519	5.58021906481912566277969744987786	5.68001946045580119459827983519062	5.60519740501715357794410010683350	5.35445039740992623222837210050784	5.35445039740992623222837210050784	5.55422905392483556852312176488340	5.39444045798376681233321505715139	5.69413767023544270529100685962476	5.42037863769128236413052945863456	5.36885074655084881811717423261143	5.51445621962268273108520588721149	5.58910249977883921701504732482135	5.33406264315947087339964127750136	5.34460909411051243722567960503511	5.35913844846226705698200021288358	5.34939748024911576607109964243136	5.37833370301491875409283238695934	5.59672755477911110233435465488583	5.76743372389152941792644924134947	5.34939748024911576607109964243136	5.30492477765649184107132896315306	5.36885074655084881811717423261143	5.32876144156247111283164485939778	5.24762717382101051555309823015705	5.47382132292186973643310921033844	5.70595136911595268713881523581222	5.27240210810181064715607135440223	5.79611974025226217577255738433450	5.60440611672700850220962820458226
3976T	5.94708423971868338497870354331098	7.70708506302075679883500924916007	6.33478670844281133156528085237369	6.31403193541667118182658668956719	6.44120270783892578947416041046381	6.58078759592063278205387177877128	6.61755180217506389084292095503770	7.35063514516654681330010134843178	6.17387717614664754961495418683626	6.49853163730607441550546354847029	6.50795946059923480220277269836515	6.48367013961151172907193540595472	6.10994199209391020133352867560461	6.44760382529845355037423360045068	6.81311804030700773893158839200623	5.85134627967632070522085996344686	6.29718572943024845756099239224568	6.81311804030700773893158839200623	6.14857379239805723614153976086527	6.23669618857052121541073574917391	6.69605343967823074535772320814431	6.63025223142244879426243642228656	6.88246575814590499931000522337854	6.38284873330539781477455107960850	5.94355568498814168520993916899897	6.52222715948004427843898156424984	6.10472768621526018506528998841532	7.26782696686578244538168291910551	6.24713096388924782331741880625486	6.43465958298011120319870315142907	6.64834335358110095626216207165271	6.38917943909712704453340847976506
3983T	5.64351567356258154717352226725779	6.53285927082578776747823212645017	5.88792049554625673835062116268091	6.12220471944694466515102249104530	6.45437126409400896420720528112724	5.94182980575771146902752661844715	5.72834394588838602402347532915883	5.91981534022547872808672764222138	6.05236263553113484903178687090985	5.91218817040017263764184463070706	6.41900359106307405454572290182114	6.02748749728360166955098975449800	6.54446915768028691928748230566271	6.21179428518232690237255155807361	5.95106156087628690443125378806144	6.93465802783973472855905129108578	5.82481621366967772246425738558173	6.12748842521164505114938947372139	5.83623344259186715987652860349044	5.87328956052972728230088250711560	6.13969913779728226899123910698108	6.59636843920192017520776062156074	5.95481886184098474501524833613075	5.70057325778887680201023613335565	5.80775186620520589286797985550947	5.85314584311905328206648846389726	5.76534113642748913264313159743324	5.69180576130992932348817703314126	6.28618032447058450173926757997833	5.98361271724136489780221381806768	6.59362145549691991419649639283307	6.19877686830424678987583320122212
3998T	6.07284389924633849489055137382820	7.30903972757461772857823234517127	5.38273606613580302138188926619478	6.49041433278985913091219117632136	6.26217148722470628996461528004147	5.91356667888603837468508572783321	5.41140556785330417710611072834581	5.58910249977883921701504732482135	6.32818895118097035634718849905767	5.50418207635849654479898163117468	6.21105905708114214291981625137851	5.67974612737606587842265071230941	5.68420832375345153053558533429168	5.86453383560160546039696782827377	6.11726283425900607682024201494642	5.39907058028482644829182390822098	5.48576041182920803862543834839016	5.45105842539770790722286619711667	5.40316033437812581752268670243211	5.50311049270500785013382483157329	6.17608856622203461483877617865801	6.47020179181576171600909219705500	5.44778084239544302391777819138952	5.45257811201556741309559583896771	5.58246417580386289358784779324196	5.41140556785330417710611072834581	5.44427182185702118744075050926767	5.73003585373556134641148673836142	6.05236263553113484903178687090985	5.43367857177662827439235115889460	6.66964514358953497463744497508742	5.98815112690935702488559400080703
39T	5.33406264315947087339964127750136	5.90981197863395557590138196246698	5.28668379844253877308801747858524	5.52025062361427654167300715926103	5.54607340101338586180190759478137	5.50161535642834564896475058048964	5.25651970146762259616934898076579	5.24762717382101051555309823015705	5.51445621962268273108520588721149	5.36461969204777311404086503898725	5.52265516978586035179432656150311	5.33309361509879309437565098050982	5.37833370301491875409283238695934	5.46088440217411275057202146854252	5.49161198581171294819114336860366	5.31161282470891826790193590568379	5.27990507898406136177982261870056	5.29922413984178763968202474643476	5.29922413984178763968202474643476	5.21830380624773759734580380609259	5.41230097277755017870504161692224	5.72275461269094076754981870180927	5.17953573192918348411240003770217	5.20096991197736713274935027584434	5.29299040967028844306696555577219	5.14339750055432354258755367482081	5.23856829918636446308255472104065	5.30543068575599896519179310416803	6.03213854145993355615473774378188	5.16337152476836980241614583064802	5.83606076007485619072667759610340	5.57249838512934747569715909776278
4029T	5.38688542402607062342667632037774	6.24019333634280570777264074422419	5.60032090356428025046398033737205	5.75526923151158698033214022871107	6.02096100674210887859771901275963	5.64729338911685552204744453774765	5.54917627866809581860252365004271	5.62902228412789806810678783222102	5.67513647406072063716919728904031	5.65196635166539707029187411535531	5.94077668598835462177021327079274	5.72237348518805077901561162434518	5.74492207796614184900363397900946	5.69336847043242233468163249199279	5.85615483060811214954810566268861	5.61084767809274698180388440960087	5.62732083867891486050893945503049	5.79765426373010850369382751523517	5.69696474513273276585323401377536	5.69696474513273276585323401377536	5.90686931394930780925278668291867	5.80365607907986014168955080094747	5.74329629604090730055077074212022	5.61693805820839564546531619271263	5.67513647406072063716919728904031	5.52559785517452173309038698789664	5.50003207040685548889769052038901	5.62902228412789806810678783222102	5.90140298041643163173830544110388	5.75838366814363578072288873954676	5.93659168657659108703228412196040	5.79190834717705627099348930642009
4030T	5.38273606613580302138188926619478	6.15409485916275844630263236467727	5.38688542402607062342667632037774	5.48028774478319746776833198964596	5.69340848875449445642971113556996	5.67167829701021730670618126168847	5.39111605083767564394747751066461	5.38273606613580302138188926619478	5.69511133970276972604551701806486	5.38396066341783807729370892047882	5.60729734572840321504827443277463	5.48258981879993978481024896609597	5.35445039740992623222837210050784	5.76835320286225261554591270396486	5.52840785001150791799773287493736	5.35913844846226705698200021288358	5.49449273555529504875494239968248	5.43001524425375770022128563141450	5.39522461365062877547416064771824	5.44778084239544302391777819138952	5.56072135724740590490000613499433	5.83891774342308256251499187783338	5.36885074655084881811717423261143	5.35341871917977307759883842663839	5.40692912674044912080262292874977	5.40316033437812581752268670243211	5.46088440217411275057202146854252	5.57096863572105771567066767602228	5.80922920758895511283981250016950	5.39907058028482644829182390822098	5.86838601984933116995080126798712	5.62235913021183364435273688286543
4032T	5.44067552210692362280042289057747	6.23669618857052121541073574917391	5.50873699881253919841128663392738	5.83623344259186715987652860349044	5.91253618054155438699126534629613	5.67320584496897151183247842709534	5.74840648684099875254105427302420	5.63120529077072617951671418268234	5.89288835423138390723352131317370	5.83757276466124519487266297801398	5.96589473520184743193794929538853	5.69896760193252038817490756628104	5.73345928472555410593258784501813	5.68055756619000451479450930492021	5.74016635678789821639611545833759	5.46727426274696348684756230795756	5.76661026701707868369339848868549	5.76661026701707868369339848868549	5.65709260323202389741936713107862	5.66644757213731686817936861189082	5.90322082429671279868443889426999	5.85467443376770990681734474492259	5.60437205152818140874160235398449	5.70636403600623864917906757909805	5.77969965951352371291704912437126	5.62523979962783116093305579852313	5.62523979962783116093305579852313	6.05431539732014201149468135554343	6.45720700639933653519619838334620	5.61511727432095497647424053866416	5.97200515614043414558409494929947	5.86029358627192653585780135472305
4046T	5.83136932111148720281335045001470	6.66128357828238559790179351693951	5.68774686937580398193858854938298	5.89441229690556411924262647517025	6.14162990453413382141434340155683	5.98712235378249602035793941468000	5.90284080218118578642361171660013	6.38089253197100880754533136496320	6.31049408955052548719777405494824	6.06398667561990567520524564315565	6.09142842084384028567001223564148	5.82464372191317636406893143430352	6.48497913581568408147859372547828	5.88580153678974138387047787546180	6.05431539732014201149468135554343	6.31049408955052548719777405494824	6.19129259384592511850087248603813	5.93823191332346933535291100270115	5.88580153678974138387047787546180	5.99932312709712167730913279228844	6.04669154051527701909662937396206	6.33972047588305542831221828237176	5.81550165279800967965684321825393	6.06479227140095211723291868111119	5.94208749825468185434829138102941	5.77648962051326009259355487301946	5.89118074331594243631116114556789	6.46150809626492250714591136784293	7.12475099609799755739913962315768	5.94355568498814168520993916899897	6.64103250320118299043770093703642	5.95178203600333777245623423368670
4064T	6.10239442493416373025638677063398	6.21489491808378069492846407229081	5.58246417580386289358784779324196	5.88956212634905718061872903490439	5.74287604484269920135375286918133	5.89206527309869976249956380343065	5.64932660375051476364660629769787	6.05874638236975915361881561693735	6.21489491808378069492846407229081	5.71973962622185982951350524672307	5.98490645233916662704132249928080	5.66410899141042367688214653753676	6.02006676697232911976698233047500	5.72482541431931668540755708818324	6.48497913581568408147859372547828	5.70762638556468893114015372702852	5.59361909728415795939326926600188	5.74840648684099875254105427302420	5.69180576130992932348817703314126	5.62147872869092335434970664209686	5.71107994740400215505360392853618	6.09691559159435314541042316704988	5.75358982901581583746519754640758	5.60095561421903553878109960351139	5.88792049554625673835062116268091	5.60242748293840264750542701222003	5.54681638251389941274283046368510	6.02574951886838405812341079581529	5.97616770370881056351208826526999	5.67351176306837956531126110348850	5.91309141900473278496974671725184	5.82216427921257206890004454180598
4078T	5.22941026651775153766266157617792	6.09206680738609840375374915311113	5.26459310182955508850000114762224	5.58246417580386289358784779324196	5.60276443136609270112558078835718	5.57324981013723341760623952723108	5.11828164154273679287143750116229	5.37365760656847424314719319227152	5.83623344259186715987652860349044	5.25928252087656034063911647535861	5.67174967743633207106768168159761	5.41631187971006244907812288147397	5.21830380624773759734580380609259	5.57350298651487197076903612469323	5.47723240641119435423433969845064	5.21830380624773759734580380609259	5.27240210810181064715607135440223	5.25651970146762259616934898076579	5.20695221704420330155471674515866	5.36411889254820462014095028280281	5.47148736441114991180256765801460	5.88648175297972287012271408457309	5.27240210810181064715607135440223	5.20994561311799664338195725576952	5.25651970146762259616934898076579	5.27240210810181064715607135440223	5.22941026651775153766266157617792	5.48903163366475155271473340690136	5.84313415191763052547457846230827	5.29922413984178763968202474643476	5.90123209407482551824841721099801	5.59260861130255992890170091413893
4080T	5.33938612857805861011684100958519	6.65417773002203460919190547429025	5.42658010008151769909545691916719	5.77524285287611682804254087386653	5.92420960933128082359644395182841	5.77773656411807134958280585124157	5.44427182185702118744075050926767	5.60675015972516099793665489414707	6.03684726253627612635455079725944	5.56463804269589523698869015788659	5.86052219354321479727332189213485	5.80576171894406467544058614294045	5.69511133970276972604551701806486	5.84981215720043490335910973954014	5.70762638556468893114015372702852	5.41531147261012169025207185768522	5.53398220468313262188075896119699	5.58021906481912566277969744987786	5.58246417580386289358784779324196	5.60032090356428025046398033737205	5.80288542580884136867780398461036	6.16884146017469614520223331055604	5.46430428035837234546079343999736	5.47054779283441661164033575914800	5.55422905392483556852312176488340	5.46727426274696348684756230795756	5.57096863572105771567066767602228	5.85134627967632070522085996344686	6.02799929888722996196293024695478	5.48028774478319746776833198964596	5.94396230689755178389077627798542	5.83524989439384089706663871766068
4123T	5.76358871337237399501418622094207	6.07747566602601807517203269526362	5.43705724788920718992812908254564	5.78286090891140602820996718946844	5.92037213894839631223021569894627	5.65101814744046393457210797350854	5.68420832375345153053558533429168	5.84467940497952120892932725837454	6.74920573557657910157558944774792	5.77734252320698704608048501540907	5.76038252301746922512393211945891	5.77010622125082051070421584881842	5.77169836454157714200619011535309	5.80422293761707219772461030515842	5.71970395463398784130504282074980	5.49449273555529504875494239968248	5.77169836454157714200619011535309	5.58910249977883921701504732482135	5.65523589310286833864438449381851	5.70069965727099337016170466085896	5.94000258980293427413243989576586	5.75618947389556101512653185636736	5.47033642262914199250189994927496	5.87123555469380420390734798274934	5.57785568176045920552041934570298	5.55422905392483556852312176488340	5.63568852256286945134888810571283	6.36487529642843252730699532548897	7.39977436974239921596563362982124	5.62732083867891486050893945503049	6.06080313190814123913696676027030	5.89445028054339115186621711472981
4142T	6.16215443540050777926353475777432	6.31737353836060666623097858973779	5.85974150092006063061944587389007	5.98908381505071929495898075401783	5.90352693046331378212698837160133	5.89105734517954449103172009927221	5.84768303614988571581534415599890	6.01750774164399260257596324663609	6.06324190478643032520267297513783	5.77788041947379049645405757473782	6.07852950662858937391774816205725	5.89790464587455165457186012645252	6.67764636003176370593337196623906	5.86276578424307537318327376851812	6.03030959045875114554746687645093	5.94208749825468185434829138102941	5.68982218246690951701793892425485	5.70762638556468893114015372702852	5.75526923151158698033214022871107	5.70928346634945427240381832234561	5.79728242424774364849326957482845	6.07339544618446680601664411369711	5.91149122027644757793041208060458	5.65872419699321582697848498355597	5.90621453460220280362591438461095	5.64351567356258154717352226725779	5.72653752678353278326994768576697	5.95106156087628690443125378806144	6.20892590569399871469613572116941	5.68055756619000451479450930492021	6.21406826644846610463446268113330	5.90628103028430473386833909898996
4156T	5.16337152476836980241614583064802	6.08497693150103202697209781035781	5.17953573192918348411240003770217	5.43001524425375770022128563141450	5.52755596215394007231225259602070	5.48007448873880775863653980195522	5.14339750055432354258755367482081	5.33406264315947087339964127750136	5.64932660375051476364660629769787	5.16555899474026247730762406717986	5.61308936352950915704695944441482	5.31213151798960314664554971386679	5.27990507898406136177982261870056	5.63984714591164326691341557307169	5.49733548721395948177814716473222	5.22941026651775153766266157617792	5.11828164154273679287143750116229	5.19381352576276711374703154433519	5.11828164154273679287143750116229	5.22941026651775153766266157617792	5.49169891997480075218618367216550	5.79675448241090851553281027008779	5.26459310182955508850000114762224	5.23741175385768009675757639342919	5.17953573192918348411240003770217	5.17953573192918348411240003770217	5.28668379844253877308801747858524	5.50873699881253919841128663392738	5.67173636131948111227529807365499	5.24762717382101051555309823015705	5.79592424512473414210944611113518	5.51395315601119850867917193681933
4162T	6.58526107763993806543112441431731	7.39977436974239921596563362982124	5.90140298041643163173830544110388	6.66900549921136942543853365350515	6.50942483372064373270404757931828	6.44799182267152826142364574479870	6.68587569093391920205249334685504	6.59170649114693762982142288819887	6.80181310204812916708760894834995	6.59561632934570685193875760887749	6.53457266205361708699683731538244	6.45744480310590063254494452849030	6.21818444117984547858668520348147	6.14358790654156194932511425577104	6.02382819078718334537825285224244	6.01750774164399260257596324663609	6.32818895118097035634718849905767	6.01161460617985454746303730644286	6.36123145908676335125164769124240	6.95531745369198439732372207799926	7.03348388910501487458759584114887	6.96812831194404491697014236706309	6.82483912072164056183964930824004	6.47342337336599094044231605948880	5.97411489112824423131087314686738	6.17932214198884732780925332917832	6.05236263553113484903178687090985	6.88246575814590499931000522337854	6.43465958298011120319870315142907	6.34622099815200346739629821968265	7.08343844393904920053728346829303	6.98614248784089042487721599172801
4171T	5.58246417580386289358784779324196	6.19129259384592511850087248603813	5.34939748024911576607109964243136	5.51154172819200027788610896095634	5.56803844865504693473212682874873	5.52084192482047875216721877222881	5.37365760656847424314719319227152	5.40692912674044912080262292874977	5.82481621366967772246425738558173	5.37761747169293968795500404667109	5.66532475217190523153476533479989	5.43224041788425449084343199501745	5.46727426274696348684756230795756	5.69696474513273276585323401377536	5.53657422836009516231570160016418	5.34939748024911576607109964243136	5.37833370301491875409283238695934	5.39111605083767564394747751066461	5.34460909411051243722567960503511	5.41531147261012169025207185768522	5.55821603745622727643649341189303	5.79091445641675051092533976770937	5.36411889254820462014095028280281	5.38677915833277332069428666727617	5.34460909411051243722567960503511	5.31161282470891826790193590568379	5.33938612857805861011684100958519	5.50003207040685548889769052038901	5.85476517857590739168927029822953	5.33938612857805861011684100958519	5.83184037367721685996002634055912	5.63668987115870212534218808286823
4173T	5.11828164154273679287143750116229	5.89775883121211386139748356072232	5.16337152476836980241614583064802	5.34939748024911576607109964243136	5.40621348086033393087745935190469	5.43646297004016609832888207165524	5.17953573192918348411240003770217	5.31727946360184589025266177486628	5.68774686937580398193858854938298	5.19891976908846054072910192189738	5.54997868663377147413484635762870	5.35194498761960701926909678149968	5.14339750055432354258755367482081	5.44778084239544302391777819138952	5.39522461365062877547416064771824	5.26459310182955508850000114762224	5.16337152476836980241614583064802	5.16337152476836980241614583064802	5.14339750055432354258755367482081	5.27240210810181064715607135440223	5.36215306345033937418520508799702	5.68677754838964144568080882891081	5.08349081565951355088373020407744	5.18085065340103056996667874045670	5.19381352576276711374703154433519	5.11828164154273679287143750116229	5.11828164154273679287143750116229	5.48296602953570300087449140846729	5.60675015972516099793665489414707	5.11828164154273679287143750116229	5.62178747942607515142299234867096	5.45438805952882432848127791658044
4188T	5.64169196741822087659556927974336	9.38430262765701783678196079563349	5.60675015972516099793665489414707	8.05269085125725680995856237132102	7.17621032780731660238870972534642	6.60700912847460841703650658018887	6.12220471944694466515102249104530	6.25286540923358380439367465442047	8.05269085125725680995856237132102	8.18107174508199364026950206607580	7.02625091247441879716006951639429	6.90222830639079987236073066014796	6.18886989043431423596075546811335	6.83947970076286626550654546008445	6.63899536120310251874343521194533	5.66266723631311119646625229506753	6.43465958298011120319870315142907	6.28261216192360905097302747890353	6.00128455364864166199367900844663	6.51692537188381582069496289477684	7.94972151173192553841317931073718	7.70538177416948411035946264746599	6.24986985724961563448687229538336	6.04718163913093054162573025678284	6.14857379239805723614153976086527	5.72834394588838602402347532915883	6.03898020653590172912572597851977	6.79026898748253060489332710858434	6.63899536120310251874343521194533	6.11726283425900607682024201494642	7.51449644261928195732025415054522	7.08816536658990603569918675930239
4224T	5.44778084239544302391777819138952	6.05010940868211033460966064012609	5.27990507898406136177982261870056	5.39522461365062877547416064771824	5.49129015439316425783999875420704	5.49547979381177142954584269318730	5.31161282470891826790193590568379	5.30543068575599896519179310416803	5.49449273555529504875494239968248	5.26889621951407605138228973373771	5.62522230593339767068528090021573	5.35104336932653179559338241233490	5.26459310182955508850000114762224	5.43001524425375770022128563141450	5.28668379844253877308801747858524	5.28668379844253877308801747858524	5.29922413984178763968202474643476	5.17953573192918348411240003770217	5.27990507898406136177982261870056	5.28668379844253877308801747858524	5.43388654942933069236232768162154	5.75563098892022662056433546240442	5.28668379844253877308801747858524	5.30541848227535339788119017612189	5.21830380624773759734580380609259	5.22941026651775153766266157617792	5.29299040967028844306696555577219	5.52840785001150791799773287493736	5.63984714591164326691341557307169	5.19381352576276711374703154433519	5.62143376930826210724490010761656	5.47841493171009830120965489186347
